9.280000000000000000e+02,4.900000000000000000e+01
8.100000000000000000e+01,6.700000000000000000e+01
4.960000000000000000e+02,7.600000000000000000e+01
8.220000000000000000e+02,1.020000000000000000e+02
1.110000000000000000e+03,1.080000000000000000e+02
3.590000000000000000e+02,1.510000000000000000e+02
6.960000000000000000e+02,1.660000000000000000e+02
3.630000000000000000e+02,1.770000000000000000e+02
7.370000000000000000e+02,1.770000000000000000e+02
4.670000000000000000e+02,2.000000000000000000e+02
4.480000000000000000e+02,2.040000000000000000e+02
8.520000000000000000e+02,2.040000000000000000e+02
8.270000000000000000e+02,2.270000000000000000e+02
7.960000000000000000e+02,2.760000000000000000e+02
9.360000000000000000e+02,3.010000000000000000e+02
9.870000000000000000e+02,7.200000000000000000e+01
2.000000000000000000e+02,8.700000000000000000e+01
4.940000000000000000e+02,9.500000000000000000e+01
7.890000000000000000e+02,1.370000000000000000e+02
7.380000000000000000e+02,1.730000000000000000e+02
4.110000000000000000e+02,1.950000000000000000e+02
1.182000000000000000e+03,2.270000000000000000e+02
8.630000000000000000e+02,2.920000000000000000e+02
8.720000000000000000e+02,5.800000000000000000e+01
2.740000000000000000e+02,1.140000000000000000e+02
3.180000000000000000e+02,1.260000000000000000e+02
7.650000000000000000e+02,1.390000000000000000e+02
7.860000000000000000e+02,1.620000000000000000e+02
3.920000000000000000e+02,1.970000000000000000e+02
7.740000000000000000e+02,2.130000000000000000e+02
1.166000000000000000e+03,2.260000000000000000e+02
8.930000000000000000e+02,2.480000000000000000e+02
8.450000000000000000e+02,2.930000000000000000e+02
7.550000000000000000e+02,4.600000000000000000e+01
1.360000000000000000e+02,7.600000000000000000e+01
1.230000000000000000e+02,8.200000000000000000e+01
1.600000000000000000e+02,8.900000000000000000e+01
1.730000000000000000e+02,9.100000000000000000e+01
1.760000000000000000e+02,1.010000000000000000e+02
2.350000000000000000e+02,1.010000000000000000e+02
2.430000000000000000e+02,1.030000000000000000e+02
2.450000000000000000e+02,1.030000000000000000e+02
2.280000000000000000e+02,1.080000000000000000e+02
7.770000000000000000e+02,1.120000000000000000e+02
4.250000000000000000e+02,1.230000000000000000e+02
9.080000000000000000e+02,1.260000000000000000e+02
9.420000000000000000e+02,1.410000000000000000e+02
4.870000000000000000e+02,1.560000000000000000e+02
3.170000000000000000e+02,1.730000000000000000e+02
6.300000000000000000e+02,1.760000000000000000e+02
5.980000000000000000e+02,1.790000000000000000e+02
6.720000000000000000e+02,1.850000000000000000e+02
