6.990000000000000000e+02,4.700000000000000000e+01
5.010000000000000000e+02,8.000000000000000000e+01
5.060000000000000000e+02,8.800000000000000000e+01
4.160000000000000000e+02,9.200000000000000000e+01
7.510000000000000000e+02,1.560000000000000000e+02
6.260000000000000000e+02,2.160000000000000000e+02
5.750000000000000000e+02,2.180000000000000000e+02
6.240000000000000000e+02,2.200000000000000000e+02
5.620000000000000000e+02,2.260000000000000000e+02
2.810000000000000000e+02,2.280000000000000000e+02
6.350000000000000000e+02,2.340000000000000000e+02
5.740000000000000000e+02,2.410000000000000000e+02
5.720000000000000000e+02,2.510000000000000000e+02
6.460000000000000000e+02,4.300000000000000000e+01
9.210000000000000000e+02,7.300000000000000000e+01
4.310000000000000000e+02,8.400000000000000000e+01
8.830000000000000000e+02,1.060000000000000000e+02
2.940000000000000000e+02,9.700000000000000000e+01
3.010000000000000000e+02,9.800000000000000000e+01
4.820000000000000000e+02,1.070000000000000000e+02
1.027000000000000000e+03,1.560000000000000000e+02
1.400000000000000000e+02,2.080000000000000000e+02
6.960000000000000000e+02,2.230000000000000000e+02
6.960000000000000000e+02,2.280000000000000000e+02
6.840000000000000000e+02,2.350000000000000000e+02
5.770000000000000000e+02,2.380000000000000000e+02
5.230000000000000000e+02,2.550000000000000000e+02
8.780000000000000000e+02,6.900000000000000000e+01
5.400000000000000000e+02,6.700000000000000000e+01
1.970000000000000000e+02,6.100000000000000000e+01
1.970000000000000000e+02,6.100000000000000000e+01
1.970000000000000000e+02,6.100000000000000000e+01
5.060000000000000000e+02,8.800000000000000000e+01
5.060000000000000000e+02,8.800000000000000000e+01
3.110000000000000000e+02,1.010000000000000000e+02
6.060000000000000000e+02,1.090000000000000000e+02
6.470000000000000000e+02,1.120000000000000000e+02
4.620000000000000000e+02,1.140000000000000000e+02
5.560000000000000000e+02,1.310000000000000000e+02
9.210000000000000000e+02,1.340000000000000000e+02
5.550000000000000000e+02,1.250000000000000000e+02
4.780000000000000000e+02,1.550000000000000000e+02
8.940000000000000000e+02,1.800000000000000000e+02
6.690000000000000000e+02,1.820000000000000000e+02
6.400000000000000000e+02,2.160000000000000000e+02
5.830000000000000000e+02,2.480000000000000000e+02
4.940000000000000000e+02,2.770000000000000000e+02
4.900000000000000000e+02,5.600000000000000000e+01
4.900000000000000000e+02,5.600000000000000000e+01
5.730000000000000000e+02,4.000000000000000000e+01
6.870000000000000000e+02,6.600000000000000000e+01
4.340000000000000000e+02,4.800000000000000000e+01
4.530000000000000000e+02,5.700000000000000000e+01
2.920000000000000000e+02,4.200000000000000000e+01
3.570000000000000000e+02,4.800000000000000000e+01
4.530000000000000000e+02,5.700000000000000000e+01
4.530000000000000000e+02,5.700000000000000000e+01
5.880000000000000000e+02,7.600000000000000000e+01
6.780000000000000000e+02,9.700000000000000000e+01
7.910000000000000000e+02,1.040000000000000000e+02
5.570000000000000000e+02,1.030000000000000000e+02
2.990000000000000000e+02,1.050000000000000000e+02
3.280000000000000000e+02,1.060000000000000000e+02
3.440000000000000000e+02,1.210000000000000000e+02
3.270000000000000000e+02,1.260000000000000000e+02
8.230000000000000000e+02,1.330000000000000000e+02
7.210000000000000000e+02,1.400000000000000000e+02
4.550000000000000000e+02,1.380000000000000000e+02
8.280000000000000000e+02,1.480000000000000000e+02
1.510000000000000000e+02,1.510000000000000000e+02
1.046000000000000000e+03,1.620000000000000000e+02
9.470000000000000000e+02,1.700000000000000000e+02
9.390000000000000000e+02,1.700000000000000000e+02
2.060000000000000000e+02,1.630000000000000000e+02
6.320000000000000000e+02,1.750000000000000000e+02
7.850000000000000000e+02,1.820000000000000000e+02
3.980000000000000000e+02,1.850000000000000000e+02
7.180000000000000000e+02,1.870000000000000000e+02
1.640000000000000000e+02,1.900000000000000000e+02
5.800000000000000000e+02,1.970000000000000000e+02
6.140000000000000000e+02,1.980000000000000000e+02
7.590000000000000000e+02,2.080000000000000000e+02
3.160000000000000000e+02,2.150000000000000000e+02
3.160000000000000000e+02,2.150000000000000000e+02
6.650000000000000000e+02,2.150000000000000000e+02
3.160000000000000000e+02,2.150000000000000000e+02
4.820000000000000000e+02,2.170000000000000000e+02
5.900000000000000000e+01,2.180000000000000000e+02
2.040000000000000000e+02,2.340000000000000000e+02
6.810000000000000000e+02,2.380000000000000000e+02
4.980000000000000000e+02,2.440000000000000000e+02
7.050000000000000000e+02,2.400000000000000000e+02
1.300000000000000000e+02,2.440000000000000000e+02
6.110000000000000000e+02,2.450000000000000000e+02
4.940000000000000000e+02,2.770000000000000000e+02
5.080000000000000000e+02,2.790000000000000000e+02
5.520000000000000000e+02,5.200000000000000000e+01
2.580000000000000000e+02,5.800000000000000000e+01
1.042000000000000000e+03,9.800000000000000000e+01
2.590000000000000000e+02,1.450000000000000000e+02
1.037000000000000000e+03,1.580000000000000000e+02
4.430000000000000000e+02,1.720000000000000000e+02
4.100000000000000000e+01,1.550000000000000000e+02
6.910000000000000000e+02,1.610000000000000000e+02
2.420000000000000000e+02,1.720000000000000000e+02
6.200000000000000000e+02,1.780000000000000000e+02
6.600000000000000000e+02,1.790000000000000000e+02
6.580000000000000000e+02,1.890000000000000000e+02
4.000000000000000000e+01,1.890000000000000000e+02
7.180000000000000000e+02,1.920000000000000000e+02
6.340000000000000000e+02,1.940000000000000000e+02
8.740000000000000000e+02,2.090000000000000000e+02
6.260000000000000000e+02,2.380000000000000000e+02
5.080000000000000000e+02,2.580000000000000000e+02
3.390000000000000000e+02,2.600000000000000000e+02
4.880000000000000000e+02,2.600000000000000000e+02
4.480000000000000000e+02,2.740000000000000000e+02
3.170000000000000000e+02,5.000000000000000000e+01
3.170000000000000000e+02,5.000000000000000000e+01
1.006000000000000000e+03,1.350000000000000000e+02
5.580000000000000000e+02,1.710000000000000000e+02
6.500000000000000000e+02,1.720000000000000000e+02
2.850000000000000000e+02,2.800000000000000000e+02
2.520000000000000000e+02,5.000000000000000000e+01
2.800000000000000000e+02,9.400000000000000000e+01
4.700000000000000000e+02,1.360000000000000000e+02
1.040000000000000000e+02,1.380000000000000000e+02
3.380000000000000000e+02,1.420000000000000000e+02
3.380000000000000000e+02,1.420000000000000000e+02
3.800000000000000000e+02,1.420000000000000000e+02
6.800000000000000000e+02,6.600000000000000000e+01
2.140000000000000000e+02,1.300000000000000000e+02
3.380000000000000000e+02,1.420000000000000000e+02
2.980000000000000000e+02,1.420000000000000000e+02
4.020000000000000000e+02,1.440000000000000000e+02
9.460000000000000000e+02,1.720000000000000000e+02
2.820000000000000000e+02,2.200000000000000000e+02
6.460000000000000000e+02,2.280000000000000000e+02
1.560000000000000000e+02,2.800000000000000000e+02
5.320000000000000000e+02,1.000000000000000000e+02
4.040000000000000000e+02,4.800000000000000000e+01
